order_id,date,customer_id,region,channel,category,quantity,unit_price,discount_pct,revenue,cogs,gross_profit,is_demo_data
ORD-10208,2024-03-29,CUST-131,APAC,Inside Sales,Professional Consulting,1,7194.79,15.0,7194.79,3957.13,3237.66,True
ORD-10209,2024-03-25,CUST-147,EMEA,Inside Sales,Cloud Services,1,2408.61,0.0,2408.61,843.01,1565.6,True
ORD-10210,2024-03-27,CUST-120,North America,Partner / Reseller,Cloud Services,2,2082.41,5.0,4164.82,1457.69,2707.13,True
ORD-10211,2024-03-12,CUST-214,EMEA,Inside Sales,Enterprise Software,1,2446.1,0.0,2446.1,611.52,1834.58,True
ORD-10212,2024-03-16,CUST-190,EMEA,Inside Sales,Enterprise Software,3,1360.95,0.0,4082.85,1020.71,3062.14,True
ORD-10213,2024-03-27,CUST-193,EMEA,Partner / Reseller,Hardware & Peripherals,2,228.79,25.0,457.58,329.46,128.12,True
ORD-10214,2024-03-06,CUST-132,North America,Digital Self-Service,Professional Consulting,1,6068.53,0.0,6068.53,3337.69,2730.84,True
ORD-10215,2024-03-20,CUST-194,North America,Direct Sales,Enterprise Software,1,1783.07,5.0,1783.07,445.77,1337.3,True
ORD-10216,2024-03-18,CUST-345,North America,Partner / Reseller,Enterprise Software,1,2394.66,5.0,2394.66,598.66,1796.0,True
ORD-10217,2024-03-14,CUST-280,North America,Digital Self-Service,Hardware & Peripherals,2,273.65,5.0,547.3,394.06,153.24,True
ORD-10218,2024-03-17,CUST-144,APAC,Inside Sales,Enterprise Software,1,1715.77,25.0,1715.77,428.94,1286.83,True
ORD-10219,2024-03-27,CUST-188,EMEA,Digital Self-Service,Cloud Services,1,2175.59,15.0,2175.59,761.46,1414.13,True
ORD-10220,2024-03-29,CUST-144,APAC,Partner / Reseller,Enterprise Software,2,3896.34,0.0,7792.68,1948.17,5844.51,True
ORD-10221,2024-03-08,CUST-192,EMEA,Digital Self-Service,Professional Consulting,1,3420.42,5.0,3420.42,1881.23,1539.19,True
ORD-10222,2024-03-19,CUST-201,LATAM,Inside Sales,Enterprise Software,1,4560.14,5.0,4560.14,1140.04,3420.1,True
ORD-10223,2024-04-25,CUST-181,EMEA,Inside Sales,Cloud Services,1,1607.29,5.0,1607.29,562.55,1044.74,True
ORD-10224,2024-04-17,CUST-263,EMEA,Partner / Reseller,Enterprise Software,2,4536.25,5.0,9072.5,2268.12,6804.38,True
ORD-10225,2024-04-30,CUST-177,North America,Digital Self-Service,Professional Consulting,1,6988.34,15.0,6988.34,3843.59,3144.75,True
ORD-10226,2024-04-08,CUST-316,North America,Partner / Reseller,Enterprise Software,3,4775.44,5.0,14326.32,3581.58,10744.74,True
ORD-10227,2024-04-18,CUST-123,EMEA,Partner / Reseller,Enterprise Software,2,3575.08,5.0,7150.16,1787.54,5362.62,True
ORD-10228,2024-04-19,CUST-254,North America,Direct Sales,Enterprise Software,2,3703.18,10.0,7406.36,1851.59,5554.77,True
ORD-10229,2024-04-01,CUST-167,EMEA,Inside Sales,Enterprise Software,2,4804.48,5.0,9608.96,2402.24,7206.72,True
ORD-10230,2024-04-01,CUST-344,North America,Partner / Reseller,Cloud Services,1,1717.04,10.0,1717.04,600.96,1116.08,True
ORD-10231,2024-04-22,CUST-140,North America,Inside Sales,Cloud Services,2,1352.44,5.0,2704.88,946.71,1758.17,True
ORD-10232,2024-04-11,CUST-287,LATAM,Digital Self-Service,Cloud Services,2,1056.42,25.0,2112.84,739.49,1373.35,True
ORD-10233,2024-04-05,CUST-161,EMEA,Digital Self-Service,Professional Consulting,1,5089.88,5.0,5089.88,2799.43,2290.45,True
ORD-10234,2024-04-05,CUST-257,North America,Partner / Reseller,Enterprise Software,1,2302.81,10.0,2302.81,575.7,1727.11,True
ORD-10235,2024-04-30,CUST-227,LATAM,Inside Sales,Cloud Services,2,1056.7,5.0,2113.4,739.69,1373.71,True
ORD-10236,2024-04-10,CUST-217,LATAM,Partner / Reseller,Cloud Services,1,589.1,5.0,589.1,206.19,382.91,True
ORD-10237,2024-04-02,CUST-267,EMEA,Digital Self-Service,Enterprise Software,3,3080.6,5.0,9241.8,2310.45,6931.35,True
ORD-10238,2024-04-28,CUST-193,APAC,Digital Self-Service,Enterprise Software,1,1708.95,0.0,1708.95,427.24,1281.71,True
ORD-10239,2024-04-02,CUST-118,North America,Inside Sales,Cloud Services,2,808.78,10.0,1617.56,566.15,1051.41,True
ORD-10240,2024-04-09,CUST-132,LATAM,Inside Sales,Professional Consulting,2,5739.45,0.0,11478.9,6313.4,5165.5,True
ORD-10241,2024-04-11,CUST-254,EMEA,Direct Sales,Cloud Services,1,1167.77,0.0,1167.77,408.72,759.05,True
ORD-10242,2024-04-05,CUST-138,EMEA,Partner / Reseller,Professional Consulting,1,6823.8,0.0,6823.8,3753.09,3070.71,True
ORD-10243,2024-04-20,CUST-315,North America,Digital Self-Service,Enterprise Software,2,2693.23,5.0,5386.46,1346.62,4039.84,True
ORD-10244,2024-04-17,CUST-308,North America,Digital Self-Service,Cloud Services,1,1888.35,5.0,1888.35,660.92,1227.43,True
ORD-10245,2024-04-14,CUST-276,EMEA,Inside Sales,Cloud Services,2,2073.19,0.0,4146.38,1451.23,2695.15,True
ORD-10246,2024-04-21,CUST-284,North America,Inside Sales,Professional Consulting,2,6656.97,0.0,13313.94,7322.67,5991.27,True
ORD-10247,2024-04-21,CUST-310,EMEA,Direct Sales,Professional Consulting,1,6647.64,5.0,6647.64,3656.2,2991.44,True
ORD-10248,2024-04-23,CUST-138,North America,Partner / Reseller,Enterprise Software,1,1271.96,5.0,1271.96,317.99,953.97,True
ORD-10249,2024-04-25,CUST-286,North America,Partner / Reseller,Cloud Services,3,1390.37,5.0,4171.11,1459.89,2711.22,True
ORD-10250,2024-04-18,CUST-180,LATAM,Inside Sales,Enterprise Software,1,3716.46,15.0,3716.46,929.12,2787.34,True
ORD-10251,2024-04-11,CUST-274,EMEA,Digital Self-Service,Cloud Services,3,1819.32,5.0,5457.96,1910.29,3547.67,True
ORD-10252,2024-04-07,CUST-341,LATAM,Digital Self-Service,Hardware & Peripherals,1,442.96,10.0,442.96,318.93,124.03,True
ORD-10253,2024-04-23,CUST-189,EMEA,Digital Self-Service,Enterprise Software,1,3878.96,0.0,3878.96,969.74,2909.22,True
ORD-10254,2024-04-19,CUST-309,North America,Partner / Reseller,Cloud Services,10,1197.36,0.0,11973.6,4190.76,7782.84,True
ORD-10255,2024-04-10,CUST-267,North America,Inside Sales,Hardware & Peripherals,5,232.98,0.0,1164.9,838.73,326.17,True
ORD-10256,2024-04-27,CUST-135,North America,Partner / Reseller,Cloud Services,2,2359.35,0.0,4718.7,1651.54,3067.16,True
ORD-10257,2024-04-22,CUST-125,North America,Inside Sales,Hardware & Peripherals,1,386.96,0.0,386.96,278.61,108.35,True
ORD-10258,2024-04-25,CUST-140,North America,Inside Sales,Enterprise Software,10,4865.17,5.0,48651.7,12162.92,36488.78,True
ORD-10259,2024-04-07,CUST-115,APAC,Direct Sales,Professional Consulting,1,3723.47,5.0,3723.47,2047.91,1675.56,True
ORD-10260,2024-04-08,CUST-333,LATAM,Inside Sales,Cloud Services,5,1918.55,15.0,9592.75,3357.46,6235.29,True
ORD-10261,2024-04-06,CUST-301,EMEA,Digital Self-Service,Hardware & Peripherals,3,188.16,15.0,564.48,406.43,158.05,True
ORD-10262,2024-04-01,CUST-185,North America,Inside Sales,Enterprise Software,5,3490.58,15.0,17452.9,4363.23,13089.67,True
ORD-10263,2024-04-05,CUST-128,North America,Inside Sales,Professional Consulting,1,4808.12,5.0,4808.12,2644.47,2163.65,True
ORD-10264,2024-04-23,CUST-245,EMEA,Partner / Reseller,Enterprise Software,2,3999.15,0.0,7998.3,1999.58,5998.72,True
ORD-10265,2024-04-28,CUST-183,North America,Direct Sales,Cloud Services,1,1251.53,0.0,1251.53,438.04,813.49,True
ORD-10266,2024-04-05,CUST-198,North America,Digital Self-Service,Cloud Services,1,2365.23,25.0,2365.23,827.83,1537.4,True
ORD-10267,2024-04-10,CUST-192,EMEA,Direct Sales,Cloud Services,1,1603.04,5.0,1603.04,561.06,1041.98,True
ORD-10268,2024-04-15,CUST-329,APAC,Digital Self-Service,Enterprise Software,1,2740.58,5.0,2740.58,685.14,2055.44,True
ORD-10269,2024-04-21,CUST-156,LATAM,Inside Sales,Hardware & Peripherals,2,459.79,0.0,919.58,662.1,257.48,True
ORD-10270,2024-04-24,CUST-333,EMEA,Partner / Reseller,Hardware & Peripherals,2,542.31,10.0,1084.62,780.93,303.69,True
ORD-10271,2024-04-22,CUST-214,EMEA,Digital Self-Service,Professional Consulting,1,7238.81,0.0,7238.81,3981.35,3257.46,True
ORD-10272,2024-04-19,CUST-151,EMEA,Partner / Reseller,Enterprise Software,3,4349.34,0.0,13048.02,3262.01,9786.01,True
ORD-10273,2024-04-28,CUST-249,EMEA,Inside Sales,Cloud Services,1,644.1,10.0,644.1,225.44,418.66,True
ORD-10274,2024-04-15,CUST-243,EMEA,Digital Self-Service,Enterprise Software,2,2778.61,10.0,5557.22,1389.31,4167.91,True
ORD-10275,2024-04-13,CUST-118,North America,Digital Self-Service,Enterprise Software,1,1211.46,10.0,1211.46,302.87,908.59,True
ORD-10276,2024-04-18,CUST-339,EMEA,Digital Self-Service,Hardware & Peripherals,1,1131.31,5.0,1131.31,814.54,316.77,True
ORD-10277,2024-04-25,CUST-346,North America,Inside Sales,Enterprise Software,2,3637.8,5.0,7275.6,1818.9,5456.7,True
ORD-10278,2024-04-30,CUST-269,APAC,Partner / Reseller,Hardware & Peripherals,2,544.43,5.0,1088.86,783.98,304.88,True
ORD-10279,2024-04-12,CUST-132,EMEA,Partner / Reseller,Enterprise Software,1,4972.82,10.0,4972.82,1243.2,3729.62,True
ORD-10280,2024-04-25,CUST-239,North America,Inside Sales,Enterprise Software,2,2333.78,10.0,4667.56,1166.89,3500.67,True
ORD-10281,2024-04-08,CUST-324,EMEA,Direct Sales,Cloud Services,1,725.75,0.0,725.75,254.01,471.74,True
ORD-10282,2024-04-22,CUST-104,North America,Direct Sales,Cloud Services,3,2008.71,0.0,6026.13,2109.15,3916.98,True
ORD-10283,2024-04-02,CUST-162,APAC,Inside Sales,Cloud Services,3,1811.25,5.0,5433.75,1901.81,3531.94,True
ORD-10284,2024-04-18,CUST-228,LATAM,Partner / Reseller,Enterprise Software,1,4482.17,10.0,4482.17,1120.54,3361.63,True
ORD-10285,2024-04-24,CUST-309,North America,Digital Self-Service,Cloud Services,2,1612.7,15.0,3225.4,1128.89,2096.51,True
ORD-10286,2024-04-22,CUST-242,LATAM,Partner / Reseller,Cloud Services,1,1268.48,5.0,1268.48,443.97,824.51,True
ORD-10287,2024-04-14,CUST-264,EMEA,Digital Self-Service,Cloud Services,1,498.46,5.0,498.46,174.46,324.0,True
ORD-10288,2024-04-14,CUST-221,North America,Partner / Reseller,Enterprise Software,2,2630.55,0.0,5261.1,1315.28,3945.82,True
ORD-10289,2024-04-23,CUST-205,LATAM,Partner / Reseller,Enterprise Software,1,2959.5,0.0,2959.5,739.88,2219.62,True
ORD-10290,2024-04-09,CUST-316,North America,Partner / Reseller,Enterprise Software,5,3657.48,0.0,18287.4,4571.85,13715.55,True
ORD-10291,2024-04-13,CUST-148,APAC,Partner / Reseller,Cloud Services,3,1666.14,5.0,4998.42,1749.45,3248.97,True
ORD-10292,2024-04-28,CUST-154,LATAM,Direct Sales,Hardware & Peripherals,3,468.35,10.0,1405.05,1011.64,393.41,True
ORD-10293,2024-04-25,CUST-152,North America,Partner / Reseller,Cloud Services,2,909.45,5.0,1818.9,636.62,1182.28,True
ORD-10294,2024-04-25,CUST-178,North America,Inside Sales,Enterprise Software,2,2971.75,5.0,5943.5,1485.88,4457.62,True
ORD-10295,2024-04-26,CUST-334,North America,Digital Self-Service,Hardware & Peripherals,3,642.96,5.0,1928.88,1388.79,540.09,True
ORD-10296,2024-04-19,CUST-241,LATAM,Inside Sales,Professional Consulting,1,6447.51,0.0,6447.51,3546.13,2901.38,True
ORD-10297,2024-04-07,CUST-227,EMEA,Digital Self-Service,Enterprise Software,3,2643.39,0.0,7930.17,1982.54,5947.63,True
ORD-10298,2024-04-27,CUST-217,North America,Digital Self-Service,Cloud Services,2,1919.47,0.0,3838.94,1343.63,2495.31,True
ORD-10299,2024-04-24,CUST-264,LATAM,Direct Sales,Cloud Services,3,786.5,10.0,2359.5,825.82,1533.68,True
ORD-10300,2024-04-03,CUST-205,North America,Partner / Reseller,Hardware & Peripherals,2,851.63,0.0,1703.26,1226.35,476.91,True
ORD-10301,2024-04-05,CUST-258,EMEA,Inside Sales,Enterprise Software,1,3121.79,5.0,3121.79,780.45,2341.34,True
ORD-10302,2024-04-01,CUST-235,EMEA,Digital Self-Service,Enterprise Software,1,3296.25,0.0,3296.25,824.06,2472.19,True
ORD-10303,2024-04-27,CUST-145,North America,Direct Sales,Cloud Services,5,1304.2,5.0,6521.0,2282.35,4238.65,True
ORD-10304,2024-04-08,CUST-168,APAC,Direct Sales,Enterprise Software,3,3200.53,0.0,9601.59,2400.4,7201.19,True
ORD-10305,2024-04-13,CUST-176,EMEA,Direct Sales,Cloud Services,2,910.74,5.0,1821.48,637.52,1183.96,True
ORD-10306,2024-04-28,CUST-196,EMEA,Direct Sales,Cloud Services,1,466.54,5.0,466.54,163.29,303.25,True
ORD-10307,2024-04-23,CUST-300,North America,Direct Sales,Enterprise Software,1,3099.46,15.0,3099.46,774.87,2324.59,True
ORD-10308,2024-04-30,CUST-327,EMEA,Digital Self-Service,Enterprise Software,3,2003.38,0.0,6010.14,1502.54,4507.6,True
ORD-10309,2024-04-03,CUST-268,North America,Digital Self-Service,Cloud Services,1,988.78,0.0,988.78,346.07,642.71,True
ORD-10310,2024-05-08,CUST-201,LATAM,Digital Self-Service,Cloud Services,2,1979.73,0.0,3959.46,1385.81,2573.65,True
ORD-10311,2024-05-09,CUST-238,North America,Partner / Reseller,Cloud Services,2,2183.83,10.0,4367.66,1528.68,2838.98,True
ORD-10312,2024-05-24,CUST-113,North America,Partner / Reseller,Professional Consulting,10,5004.76,10.0,50047.6,27526.18,22521.42,True
ORD-10313,2024-05-12,CUST-348,APAC,Direct Sales,Cloud Services,2,1689.12,5.0,3378.24,1182.38,2195.86,True
ORD-10314,2024-05-27,CUST-340,North America,Partner / Reseller,Hardware & Peripherals,1,665.13,5.0,665.13,478.89,186.24,True
ORD-10315,2024-05-23,CUST-163,EMEA,Direct Sales,Enterprise Software,1,4134.24,0.0,4134.24,1033.56,3100.68,True
ORD-10316,2024-05-14,CUST-181,North America,Direct Sales,Professional Consulting,2,5803.41,0.0,11606.82,6383.75,5223.07,True
ORD-10317,2024-05-11,CUST-122,North America,Inside Sales,Cloud Services,1,1998.83,5.0,1998.83,699.59,1299.24,True
ORD-10318,2024-05-18,CUST-123,EMEA,Digital Self-Service,Cloud Services,1,455.15,15.0,455.15,159.3,295.85,True
ORD-10319,2024-05-02,CUST-330,EMEA,Partner / Reseller,Enterprise Software,1,2673.64,5.0,2673.64,668.41,2005.23,True
ORD-10320,2024-05-07,CUST-168,EMEA,Direct Sales,Cloud Services,1,755.95,0.0,755.95,264.58,491.37,True
ORD-10321,2024-05-10,CUST-164,LATAM,Inside Sales,Cloud Services,1,1416.89,5.0,1416.89,495.91,920.98,True
ORD-10322,2024-05-08,CUST-201,North America,Inside Sales,Cloud Services,1,684.53,10.0,684.53,239.59,444.94,True
ORD-10323,2024-05-12,CUST-266,LATAM,Partner / Reseller,Cloud Services,3,1304.29,0.0,3912.87,1369.5,2543.37,True
ORD-10324,2024-05-21,CUST-346,North America,Digital Self-Service,Hardware & Peripherals,1,360.89,0.0,360.89,259.84,101.05,True
ORD-10325,2024-05-24,CUST-183,North America,Inside Sales,Cloud Services,2,2432.3,0.0,4864.6,1702.61,3161.99,True
ORD-10326,2024-05-31,CUST-274,APAC,Direct Sales,Cloud Services,1,1643.68,25.0,1643.68,575.29,1068.39,True
ORD-10327,2024-05-16,CUST-312,EMEA,Inside Sales,Hardware & Peripherals,2,370.13,5.0,740.26,532.99,207.27,True
ORD-10328,2024-05-06,CUST-283,North America,Inside Sales,Cloud Services,2,908.24,0.0,1816.48,635.77,1180.71,True
ORD-10329,2024-05-21,CUST-335,APAC,Inside Sales,Cloud Services,1,1241.69,5.0,1241.69,434.59,807.1,True
ORD-10330,2024-05-27,CUST-252,EMEA,Direct Sales,Hardware & Peripherals,3,886.72,0.0,2660.16,1915.32,744.84,True
ORD-10331,2024-05-09,CUST-111,EMEA,Inside Sales,Cloud Services,2,1145.52,25.0,2291.04,801.86,1489.18,True
ORD-10332,2024-05-12,CUST-166,North America,Partner / Reseller,Hardware & Peripherals,1,601.98,5.0,601.98,433.43,168.55,True
ORD-10333,2024-05-14,CUST-138,North America,Direct Sales,Cloud Services,2,1827.07,5.0,3654.14,1278.95,2375.19,True
ORD-10334,2024-05-11,CUST-340,APAC,Digital Self-Service,Cloud Services,1,2419.63,0.0,2419.63,846.87,1572.76,True
ORD-10335,2024-05-16,CUST-124,North America,Inside Sales,Professional Consulting,1,5126.69,0.0,5126.69,2819.68,2307.01,True
ORD-10336,2024-05-11,CUST-187,EMEA,Partner / Reseller,Enterprise Software,1,3900.96,15.0,3900.96,975.24,2925.72,True
ORD-10337,2024-05-25,CUST-243,North America,Inside Sales,Enterprise Software,1,1862.92,0.0,1862.92,465.73,1397.19,True
ORD-10338,2024-05-14,CUST-201,North America,Partner / Reseller,Cloud Services,2,791.41,5.0,1582.82,553.99,1028.83,True
ORD-10339,2024-05-15,CUST-292,EMEA,Direct Sales,Enterprise Software,1,3878.0,5.0,3878.0,969.5,2908.5,True
ORD-10340,2024-05-27,CUST-217,North America,Inside Sales,Professional Consulting,1,3121.76,5.0,3121.76,1716.97,1404.79,True
ORD-10341,2024-05-22,CUST-129,North America,Inside Sales,Enterprise Software,1,2676.83,5.0,2676.83,669.21,2007.62,True
ORD-10342,2024-05-28,CUST-251,North America,Partner / Reseller,Cloud Services,3,2081.29,0.0,6243.87,2185.35,4058.52,True
ORD-10343,2024-05-09,CUST-230,North America,Partner / Reseller,Enterprise Software,2,1895.57,5.0,3791.14,947.78,2843.36,True
ORD-10344,2024-05-15,CUST-265,LATAM,Partner / Reseller,Enterprise Software,2,3614.91,5.0,7229.82,1807.45,5422.37,True
ORD-10345,2024-05-17,CUST-258,North America,Digital Self-Service,Enterprise Software,3,1910.97,25.0,5732.91,1433.23,4299.68,True
ORD-10346,2024-05-17,CUST-229,EMEA,Inside Sales,Enterprise Software,5,4297.82,5.0,21489.1,5372.27,16116.83,True
ORD-10347,2024-05-15,CUST-244,North America,Partner / Reseller,Professional Consulting,1,4663.11,0.0,4663.11,2564.71,2098.4,True
ORD-10348,2024-05-10,CUST-244,APAC,Inside Sales,Enterprise Software,2,2296.95,5.0,4593.9,1148.47,3445.43,True
ORD-10349,2024-05-05,CUST-193,EMEA,Direct Sales,Cloud Services,1,962.57,10.0,962.57,336.9,625.67,True
ORD-10350,2024-05-16,CUST-312,EMEA,Partner / Reseller,Cloud Services,1,2478.53,0.0,2478.53,867.49,1611.04,True
ORD-10351,2024-05-03,CUST-212,APAC,Direct Sales,Cloud Services,3,1132.01,10.0,3396.03,1188.61,2207.42,True
ORD-10352,2024-05-09,CUST-320,EMEA,Inside Sales,Enterprise Software,2,4002.93,0.0,8005.86,2001.46,6004.4,True
ORD-10353,2024-05-06,CUST-245,North America,Digital Self-Service,Professional Consulting,3,6881.18,5.0,20643.54,11353.95,9289.59,True
ORD-10354,2024-05-07,CUST-168,LATAM,Direct Sales,Enterprise Software,1,3875.4,0.0,3875.4,968.85,2906.55,True
ORD-10355,2024-05-26,CUST-321,EMEA,Partner / Reseller,Professional Consulting,10,7512.61,0.0,75126.1,41319.36,33806.74,True
ORD-10356,2024-05-24,CUST-200,EMEA,Digital Self-Service,Enterprise Software,3,2140.71,5.0,6422.13,1605.53,4816.6,True
ORD-10357,2024-05-14,CUST-123,North America,Digital Self-Service,Cloud Services,3,1730.62,5.0,5191.86,1817.15,3374.71,True
ORD-10358,2024-05-30,CUST-100,APAC,Direct Sales,Enterprise Software,1,4810.97,10.0,4810.97,1202.74,3608.23,True
ORD-10359,2024-05-16,CUST-303,EMEA,Partner / Reseller,Cloud Services,3,1864.31,25.0,5592.93,1957.53,3635.4,True
ORD-10360,2024-05-28,CUST-186,EMEA,Partner / Reseller,Enterprise Software,3,2220.44,5.0,6661.32,1665.33,4995.99,True
ORD-10361,2024-05-17,CUST-111,North America,Inside Sales,Professional Consulting,2,7364.93,0.0,14729.86,8101.42,6628.44,True
ORD-10362,2024-05-31,CUST-345,North America,Partner / Reseller,Professional Consulting,1,4647.72,15.0,4647.72,2556.25,2091.47,True
ORD-10363,2024-05-11,CUST-267,North America,Direct Sales,Enterprise Software,1,4744.36,0.0,4744.36,1186.09,3558.27,True
ORD-10364,2024-05-30,CUST-285,EMEA,Partner / Reseller,Cloud Services,2,508.75,5.0,1017.5,356.12,661.38,True
ORD-10365,2024-05-04,CUST-133,EMEA,Inside Sales,Professional Consulting,1,2006.52,0.0,2006.52,1103.59,902.93,True
ORD-10366,2024-05-24,CUST-277,North America,Direct Sales,Enterprise Software,3,1658.26,0.0,4974.78,1243.69,3731.09,True
ORD-10367,2024-05-04,CUST-325,North America,Inside Sales,Professional Consulting,1,2614.56,10.0,2614.56,1438.01,1176.55,True
ORD-10368,2024-05-26,CUST-117,EMEA,Direct Sales,Professional Consulting,2,5849.46,5.0,11698.92,6434.41,5264.51,True
ORD-10369,2024-05-07,CUST-138,LATAM,Inside Sales,Cloud Services,2,1917.11,15.0,3834.22,1341.98,2492.24,True
ORD-10370,2024-05-04,CUST-286,North America,Inside Sales,Hardware & Peripherals,1,297.01,0.0,297.01,213.85,83.16,True
ORD-10371,2024-05-06,CUST-253,EMEA,Digital Self-Service,Enterprise Software,1,3649.56,10.0,3649.56,912.39,2737.17,True
ORD-10372,2024-05-24,CUST-152,EMEA,Partner / Reseller,Enterprise Software,3,4418.87,10.0,13256.61,3314.15,9942.46,True
ORD-10373,2024-05-11,CUST-161,EMEA,Direct Sales,Cloud Services,2,2045.98,0.0,4091.96,1432.19,2659.77,True
ORD-10374,2024-05-22,CUST-192,LATAM,Partner / Reseller,Cloud Services,10,1509.4,0.0,15094.0,5282.9,9811.1,True
ORD-10375,2024-05-28,CUST-295,EMEA,Direct Sales,Cloud Services,2,1167.37,0.0,2334.74,817.16,1517.58,True
ORD-10376,2024-05-04,CUST-342,APAC,Digital Self-Service,Enterprise Software,5,2019.82,5.0,10099.1,2524.78,7574.32,True
ORD-10377,2024-05-18,CUST-263,EMEA,Partner / Reseller,Professional Consulting,1,4541.45,0.0,4541.45,2497.8,2043.65,True
ORD-10378,2024-05-11,CUST-139,EMEA,Inside Sales,Enterprise Software,10,4699.51,5.0,46995.1,11748.77,35246.33,True
ORD-10379,2024-05-26,CUST-278,North America,Partner / Reseller,Professional Consulting,1,6086.33,0.0,6086.33,3347.48,2738.85,True
ORD-10380,2024-05-04,CUST-114,North America,Partner / Reseller,Hardware & Peripherals,2,271.79,0.0,543.58,391.38,152.2,True
ORD-10381,2024-05-24,CUST-188,EMEA,Digital Self-Service,Enterprise Software,1,1243.13,0.0,1243.13,310.78,932.35,True
ORD-10382,2024-05-06,CUST-130,APAC,Direct Sales,Professional Consulting,2,7240.76,0.0,14481.52,7964.84,6516.68,True
ORD-10383,2024-05-15,CUST-247,EMEA,Inside Sales,Enterprise Software,2,1442.71,5.0,2885.42,721.36,2164.06,True
ORD-10384,2024-05-13,CUST-140,North America,Direct Sales,Enterprise Software,1,4465.57,15.0,4465.57,1116.39,3349.18,True
ORD-10385,2024-05-23,CUST-111,APAC,Direct Sales,Professional Consulting,1,3370.43,0.0,3370.43,1853.74,1516.69,True
